system,mp_id,icsd_ids,composition,e_above_hull,Spacegroup Number,solid_state_synthesized_composition,solid_state_synthesized_structure,sss_highest_temperature(K),sss_pressure(GPa),sss_atmosphere,sss_mixing_condition,sss_cooling_condition,sss_heating_step,single_crystal,sss_precursor,other_synthesis_method,reference,reference_year,comment,google_translate
Bi-Se-O,mp-552098,"[2903, 411143]",Bi2SeO2,0,I4/mmm,y,y,1123,0,vacuum,{},{},1,,"Bi2O3, Se",,10.1007/BF00903904,1973,,TRUE
Bi-Se-O,mp-29839,[409518],Bi2SeO5,0,Aem2,y,y,773,AP,,{},{},1,,"Bi2O3, SeO2",,10.1524/ncrs.2001.216.14.29,2001,,FALSE
Bi-Te-O,mp-667426,[85725],Bi2Te2O7,0,Pbcn,y,y,973,,,{},{},1,,"Bi2O3, TeO2",,10.1016/S0992-4361(98)80014-3,1997,,FALSE
Bi-Te-O,mp-28990,[72709],Bi2Te4O11,0,P2_1/c,y,y,873,,CO2,{},{},1,,"Bi2O3, TeO2",,10.1071/CH9921415,1992,,FALSE
Bi-Te-O,mp-1067920,[194944],Bi2TeO2,0.0030499,I4/mmm,y,y,873,0,vacuum,{},{},3,,"Bi2O3, Bi, Te",,10.1016/j.jssc.2015.02.026,2015,,FALSE
Bi-Te-O,mp-23334,"[280627, 36446]",Bi2TeO5,0,Aem2,y,y,963,0,vacuum,{},{},1,,"Bi2O3, TeO2",,10.1021/ic001224l,2001,,FALSE
Bi-Te-O,mp-27251,[6239],Bi2TeO6,0,Cmce,y,y,943,,O2,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""alcohol""]}}",{},1,,"Bi2O3, TeO2",,10.1016/S0955-2219(03)00399-6,2004,,FALSE
Bi-W-O,mp-1197485,[88428],Bi2W2O9,0.001565947,Pna2_1,y,y,1073,,,"{""step1"": {""grind method"": [""mixed""], ""wet/dry"": [], ""liquid"": [""ethanol""]}}",{},1,,"Bi2O3, WO3",,10.1016/0022-5088(78)90222-9,1978,,FALSE
Bi-W-O,mp-23480,"[415669, 67647, 66579]",Bi2WO6,0,Pca2_1,y,y,1023,AP,,{},{},2,,"Bi2O3, WO3",,10.1002/chem.200500904,2006,,FALSE
Bi-W-O,mp-23329,"[171327, 23584]",Bi2WO6,3.04E-06,Aea2,y,y,,,,{},{},,,,,10.1002/chem.200500904,2006,high temperature phase of mp-23480,FALSE
Bi-W-O,mp-554500,"[171328, 290469]",Bi2WO6,0.009011717,C2/m,y,y,,,,{},{},,,,,10.1002/chem.200500904,2006,high temperature phase of mp-23480,FALSE
Ca-Al-O,mp-10444,[89708],Ca2Al2O5,0.022727661,Ima2,y,y,1523,2.5,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},2,,"CaCO3, Al2O3",,10.2138/am-2000-0722,2000,,FALSE
Ca-Al-O,mp-1182255,[20106],Ca2Al3O8,0.410430916,Cmce,?,?,,,,{},{},,,,,,,ICSD 20106 contain hydrogen ,N/A
Ca-Al-O,mp-1182533,"[94633, 9272, 202316, 16592, 94630, 94632, 94631, 38279, 52293, 94634]",Ca3Al2O12,0.40886205,Ia-3d,?,?,,,,{},{},,,,,,,"ICSD 94633, 9272, 202316, 16592, 94630, 94632, 94631, 38279, 52293, 94634 contain hydrogen",N/A
Ca-Al-O,mp-1200701,"[94636, 94637, 94635]",Ca3Al2O12,0.408629764,I-43d,?,?,,,,{},{},,,,,,,"ICSD 94636, 94637, 94635 contain hydrogen",N/A
Ca-Al-O,mp-640266,[151369],Ca3Al2O6,0.549716834,Pm-3m,y,?,,,,{},{},,,,,10.1107/S0567740875003639,1975,old refinement of mp-12147,FALSE
Ca-Al-O,mp-12147,[1841],Ca3Al2O6,0.012701375,Pa-3,y,y,1723,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"CaO, Al2O3",,10.1021/ja01383a001,1929,,FALSE
Ca-Al-O,mp-561507,[16177],Ca4Al6O13,0.158981075,I-43m,y,?,,,,{},{},,,,,10.1524/zkri.2007.222.7.365,2007,old refinement of mp-7531,FALSE
Ca-Al-O,mp-680193,[89725],Ca4Al6O13,0.041025294,Pbcn,y,y,1523,2.5,,{},{},2,,"CaCO3, Al2O3",,10.2138/am-2000-1019,2000,,FALSE
Ca-Al-O,mp-7531,[245370],Ca4Al6O13,0.013481621,I-43m,y,n,,,,{},{},,,,hydrothermal,10.1524/zkri.2007.222.7.365,2007,other phase of mp-680193,FALSE
Ca-Al-O,mp-17694,[1714],Ca5Al6O14,0.003393529,Cmc2_1,n,n,,,,{},{},,,,from melt,10.1107/S0567740878005828,1978,,FALSE
Ca-Al-O,mp-721592,"[164634, 29212, 164633]",Ca6Al7O16,0,I-43d,y,y,1373,0,vacuum,"{""step1"": {""grind method"": [""ball milling""], ""wet/dry"": [], ""liquid"": []}}",{},5,,"Ca12Al14O33, CaAl2O4, Ca",,10.1021/cm9007987,2009,electride,FALSE
Ca-Al-O,mp-28234,[34394],CaAl12O19,0.011601131,P6_3/mmc,y,y,1898,AP,,{},{},9,,"CaCO3, Al2O3",,10.1016/0016-7037(88)90241-4,1988,,FALSE
Ca-Al-O,mp-558636,[172780],CaAl2O4,0.018333967,P2_1/m,y,y,,,,{},{},,,,,10.1016/j.solidstatesciences.2005.12.010,2006,high pressure phase of mp-2963,FALSE
Ca-Al-O,mp-12441,[172781],CaAl2O4,0.059373161,Pnma,y,y,,,,{},{},,,,,10.1016/j.solidstatesciences.2005.12.010,2006,high pressure phase of mp-2963,FALSE
Ca-Al-O,mp-559390,[157457],CaAl2O4,0.008775709,P6_3,y,?,,,,{},{},,,,,10.1016/j.jpcs.2006.12.034,2007,doped: Eu 1%; other refinement of mp-2963,FALSE
Ca-Al-O,mp-14600,"[245898, 41661]",CaAl2O4,0.002287076,P2_1/c,y,y,,,,{},{},,,,,10.1016/0025-5408(80)90217-2,1980,high temperature/pressure phase of mp-2963,FALSE
Ca-Al-O,mp-2963,"[241240, 159925, 180997, 260]",CaAl2O4,0.000757192,P2_1/c,y,y,1523,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"CaCO3, Al2O3",,10.1016/j.solidstatesciences.2005.12.010,2006,,FALSE
Ca-Al-O,mp-4867,"[16191, 34487, 44519, 14270]",CaAl4O7,0,C2/c,y,y,1923,AP,,{},{},4,,"CaCO3, Al2O3",,10.1016/0016-7037(88)90241-4,1988,,FALSE
Ca-As-O,mp-6929,[32602],Ca2As2O7,0,C2/m,n,n,,,,{},{},,,,,10.1007/BF00903235,1980,,TRUE
Ca-As-O,mp-8789,[68203],Ca4As2O,0,I4/mmm,y,y,1573,,Ar,{},{},2,,"Ca3As2, CaO",,10.1016/0022-5088(88)90126-9,1988,,TRUE
Ca-As-O,mp-4555,"[81064, 77379, 29534]",CaAs2O6,0,P-31m,n,n,,,,{},{},,,"As2O3, CaCO3, HNO3, H2O",coprecipitation ,"Zeitschrift fur Kristallographie 173, 313 (1985)",1985,,FALSE
Ca-As-O,mp-1198781,"[2936, 64765]",CaAsO5,0.423797892,Pbcn,?,?,,,,{},{},,,,,,,"ICSD 2936, 64765 contain hydrogen",N/A
Ca-As-O,mp-1182092,"[30243, 2936, 64765]",CaAsO5,0.526050321,Pbcn,?,?,,,,{},{},,,,,,,"ICSD 30243, 2936, 64765 contain hydrogen",N/A
Ca-Au-O,mp-2898,"[83386, 79801, 79802]",CaAu2O4,0,I4_1/a,y,y,1273,12,,{},{},1,,"CaO, Au2O3",,10.1021/cm00054a004,1995,,FALSE
Ca-Be-O,mp-27407,[14359],Ca12Be17O29,0.006069495,F-43m,n,n,,,,{},{},,,"CaO, BeO",from melt,10.1107/S0365110X66000574,1965,,FALSE
Ca-Bi-O,mp-28848,[73780],Ca2Bi2O5,0.007396886,P-1,y,y,1173,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": [""acetone""]}}",{},4,,"CaCO3, Bi2O3",,10.1006/jssc.1993.1015,1993,,FALSE
Ca-Bi-O,mp-551873,[416137],Ca4Bi2O,0,I4/mmm,?,?,,,,{},{},,,,,10.1016/j.jallcom.2006.02.046,2007,minority phase; unintended product,FALSE
Ca-Bi-O,mp-558751,"[78089, 78088, 72229]",CaBi2O4,0,C2/c,y,y,923,AP,,{},{},1,,"CaCO3, Bi2O3",,10.1016/0025-5408(92)90232-O,1992,,FALSE
Ca-Co-O,mp-1195412,[428759],Ca2Co2O5,0.210502991,P2/c,n,n,,,,{},{},,,,,10.1021/cm503873x,2014,low temperature phase of mp-1195269,FALSE
Ca-Co-O,mp-1195269,"[428758, 428760, 428757]",Ca2Co2O5,0.205220354,Pbcm,n,n,,,,{},{},,,,crystal growth,10.1021/cm503873x,2014,300K and 100K phase share the same entry,FALSE
Ca-Co-O,mp-1182074,[95439],Ca2CoO3,0.227269323,Cm,?,?,,,,{},{},,,,,10.1143/JPSJ.71.491,2002,might be old refinement of mp-30240,FALSE
Ca-Co-O,mp-30240,"[181372, 160557]",Ca2CoO3,0.231074093,C2/m,?,?,1193,,O2,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [""water""], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"CaCO3, Co3O4",,10.1143/JJAP.46.3004,2007,modulated structure; incomplete formula,FALSE
Ca-Co-O,mp-18792,"[82174, 157585, 153193, 246281, 82173, 82175, 245504, 245502, 246282]",Ca3Co2O6,0.070943543,R-3c,y,y,1273,AP,,{},{},2,,"CaCO3, CoO",,10.1143/JPSJ.66.3996,1997,,FALSE
Ca-Co-O,mp-17544,[245715],CaCo2O4,0,Pnma,y,y,1773,6,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"Co3O4, (Ca2CoO3)0.62CoO2",,10.1016/j.jssc.2007.07.008,2007,,FALSE
Ca-Cr-O,mp-795621,[151682],Ca2CrO8,0.395448843,Cm,?,?,,,,{},{},,,,,,,ICSD 151682 contain hydrogen,N/A
Ca-Cr-O,mp-21976,[71957],Ca5Cr3O12,0.110663296,Pnma,y,y,1418,AP,,{},{},1,,"CaO, C2O3",,10.1111/j.1151-2916.1992.tb04211.x,1992,,FALSE
Ca-Cr-O,mp-540582,[6131],CaCr2O4,0,Pmmn,y,y,,,,{},{},,,,,10.1103/PhysRevB.83.024409,2010,alpha phase; high temperature phase of mp-540593,FALSE
Ca-Cr-O,mp-540593,[8288],CaCr2O4,0.00504087,Pnma,y,y,1303,AP,,{},{},1,,"CaO, C2O3",,10.1111/j.1151-2916.1992.tb04211.x,1992,beta phase ,FALSE
Ca-Cr-O,mp-20772,[245840],CaCrO3,0.055728937,Pnma,y,y,973,6.5,,{},{},1,,"CrO2, CaO",,10.1016/j.jssc.2008.01.022,2008,,FALSE
Ca-Cr-O,mp-19215,"[30283, 83387]",CaCrO4,0,I4_1/amd,y,y,1293,AP,,{},{},1,,"CaO, C2O3",,10.1111/j.1151-2916.1992.tb04211.x,1992,inhomogeneous,FALSE
Ca-Cr-O,mp-1204789,[201145],CaCrO6,0.646282068,Pbcm,?,?,,,,{},{},,,,,,,ICSD 201145 contain hydrogen,N/A
Ca-Cu-O,mp-546226,[93651],Ca2CuO3,0.306551101,Immm,y,?,,,,{},{},,,,,10.1006/jssc.2001.9087,2001,modelling of mp-5869,FALSE
Ca-Cu-O,mp-5869,"[68885, 16216, 80666, 202995]",Ca2CuO3,0.002022191,Immm,y,y,1123,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"CuO, CaCO3",,10.1016/0022-4596(89)90217-X,1989,,FALSE
Ca-Cu-O,mp-29917,[91059],Ca5Cu6O12,0.028237115,P2/c,y,y,1063,,O2,{},{},1,,"CaCO3, CuO",,10.1006/jssc.1999.8631,2000,inhomogeneous,FALSE
Ca-Cu-O,mp-7466,"[291025, 15094]",CaCu2O3,0.031284366,Pmmn,y,y,1268,AP,,{},{},2,,"CuO, CaCO3",,10.1103/PhysRevB.63.144418,2000,inhomogeneous,FALSE
Ca-Cu-O,mp-554775,[84868],CaCuO2,0.069605237,P2_12_12,y,y,,,,{},{},,,"CaO, CuO",,10.1006/jssc.1997.7442,1997,high temperature/pressure phase of mp-4826,FALSE
Ca-Cu-O,mp-4826,"[75868, 86544, 93652]",CaCuO2,0.015506122,P4/mmm,y,y,1323,3,,{},{},1,,"CaO, CuO",,10.1006/jssc.1997.7442,1997,,FALSE
Ca-Fe-O,mp-22113,"[252383, 252382, 161515, 161510, 98822, 161513, 88986, 88989, 27111, 155632, 88988, 161511, 161509, 161512, 26474, 161514, 14296, 27808, 88987, 15059]",Ca2Fe2O5,0,Pnma,y,y,1373,,O2,{},{},1,,"CaC2O4, FeC2O4",,10.3891/acta.chem.scand.25-3616,1971,,FALSE
Ca-Fe-O,mp-541620,[100826],Ca2Fe9O13,0.053354381,C2/m,y,y,1393,0,vacuum,{},{},1,,"CaFe4O6, CaFe5O7; CaCO3, Fe2O3",,10.1016/0025-5408(81)90290-7,1981,,TRUE
Ca-Fe-O,mp-28009,[32698],Ca4Fe9O17,0.026603121,C2,y,y,1423,0,vacuum,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [""water""], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"Ca2Fe2O5, Fe2O3, Fe3O4",,10.1039/C9DT04688G,2020,,FALSE
Ca-Fe-O,mp-20547,"[166075, 166069, 159751, 16695, 187368, 166065, 166066, 166080, 166073, 166070, 166074, 291004, 166067, 161973, 187367, 28177, 166071, 166078, 166079, 166068, 166081, 166072, 166076, 166077]",CaFe2O4,0.878175889,Pnma,y,y,1373,AP,,{},{},1,,"CaCO3, Fe2O3",,10.1021/j100062a035,1994,,FALSE
Ca-Fe-O,mp-19193,[16354],CaFe3O5,0.032100016,Cmcm,y,y,1373,,"H2/H2O,air",{},{},1,,"CaCO3, Fe2O3",,10.1016/0022-4596(80)90471-5,1980,,TRUE
Ca-Fe-O,mp-27491,[16355],CaFe4O6,0.625457724,Cmcm,y,y,1398,,"H2/H2O,air",{},{},1,,"CaCO3, Fe2O3",,10.1016/0022-4596(80)90471-5,1980,,TRUE
Ca-Fe-O,mp-27492,[16356],CaFe5O7,0.046366812,Cmcm,y,y,1303,,"H2/H2O,air",{},{},1,,"CaCO3, Fe2O3",,10.1016/0022-4596(80)90471-5,1980,,TRUE
Ca-Fe-O,mp-1079680,"[246245, 246244]",CaFeO2,0.037721537,P-42_1m,n,n,553,0,vacuum,{},{},,,"Ca2Fe2O5, CaH2",reduction,10.1021/ja8072269,2009,uncertain whether the reaction is solid state reaction or reduction,FALSE
Ca-Fe-O,mp-19842,"[246244, 173438]",CaFeO2,0.091620875,P4/mmm,n,?,,,,{},{},,,,,,,same ICSD as mp-1079680,N/A
Ca-Fe-O,mp-19115,"[92330, 92349, 92352, 92339, 92350, 92348, 92351, 92344, 92341, 92342, 92343, 92346, 248483, 92337, 92347, 92338, 92336, 92340, 92353]",CaFeO3,0,Pnma,n,n,,,,{},{},,,Ca2Fe2O5,oxidation,10.1016/S1293-2558(00)01088-8,2000,,FALSE
Ca-Fe-O,mp-1275341,"[248484, 92345]",CaFeO3,0.024872114,P2_1/c,n,n,,,,{},{},,,,,10.1103/PhysRevB.62.844,2000,low temperature phase of mp-19115,FALSE
Ca-Ga-O,mp-16433,[51545],Ca2Ga2O5,0.033491057,Ima2,y,y,1523,2.5,,{},"{""step1"": {""cool rate"": [{""value"": ""75"", ""unit"": ""C/s""}], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"CaCO3, Ga2O3",,10.1524/zkri.216.4.206.23257,2009,,FALSE
Ca-Ga-O,mp-29226,[100356],Ca3Ga4O9,0,Cmm2,y,y,1483,AP,,{},{},1,,"CaCO3, Ga2O3",,10.1016/j.jre.2017.11.016,2018,,FALSE
Ca-Ga-O,mp-3080,"[62324, 63052]",Ca5Ga6O14,0.000766297,Cmc2_1,y,y,1473,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"CaCO3, Ga2O3",,10.1111/jace.16352,2019,,FALSE
Ca-Ga-O,mp-559849,[21042],CaGa2O4,0.002648155,Pna2_1,y,?,,,,{},{},,,,,10.1002/zaac.19734020211,1973,might be old refinement of mp-7367,FALSE
Ca-Ga-O,mp-4959,"[155955, 41662]",CaGa2O4,0.050555586,Pnma,y,y,,,,{},{},,,,,10.1002/zaac.200500227,2005,high pressure phase of mp-7367,FALSE
Ca-Ga-O,mp-7367,[9276],CaGa2O4,0.004087572,P2_1/c,y,y,1373,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": [""acetone""]}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [""air""], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",2,,"CaCO3, Ga2O3",,10.1002/zaac.200500227,2005,,FALSE
Ca-Ga-O,mp-17914,[10351],CaGa4O7,0,C2/c,y,y,1473,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""furnace cool""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"CaCO3, Ga2O3",,10.1039/C8DT03566K,2019,,FALSE
Ca-Ge-O,mp-29273,"[200603, 249322]",Ca2Ge7O16,0,P-4b2,y,y,1273,AP,,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}",{},1,,"CaCO3, GeO2",,10.1016/j.materresbull.2015.10.028,2016,,FALSE
Ca-Ge-O,mp-13650,[16258],Ca2GeO4,0.14637375,I4/mmm,y,y,,,,{},{},,,,,10.1016/0022-4596(70)90142-8,1970,high pressure phase of mp-560647,FALSE
Ca-Ge-O,mp-560647,[173459],Ca2GeO4,0,Pnma,y,y,1473,AP,,{},{},1,,"CaCO3, GeO3",,10.1016/0022-4596(70)90142-8,1970,,FALSE
Ca-Ge-O,mp-1019561,[182051],Ca2GeO4,0.189136675,P-3m1,y,y,,,,{},{},,,,,10.1524/zkri.1970.131.16.322,1970,high temperature phase of mp-560647,FALSE
Ca-Ge-O,mp-9721,"[402087, 181077]",Ca3GeO,0.025394507,Pm-3m,y,y,1075,,Ar,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""slow cooling""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Ca, GeO2",,10.1524/zkri.1995.210.10.781,1995,,FALSE
Ca-Ge-O,mp-17193,[413383],Ca3GeO,0,Imma,y,?,,,,{},{},,,,,10.1002/zaac.200300313,2004,other refinement of mp-9721,FALSE
Ca-Ge-O,mp-1203676,[200681],Ca4Ge3O11,0.149894719,Ama2,?,?,,,,{},{},,,,,,,ICSD 200681 contain hydrogen,N/A
Ca-Ge-O,mp-1197278,[200769],Ca5Ge2O10,0.111952233,P2_1/c,?,?,,,,{},{},,,,,,,ICSD 200769 contain hydrogen,N/A
Ca-Ge-O,mp-774105,[403085],Ca5Ge3O11,0.016104677,P-1,y,y,1473,AP,,{},{},1,,"CaCO3, GeO2",,10.1524/zkri.1997.212.7.519,2010,,FALSE
Ca-Ge-O,mp-1019564,[181078],Ca6Ge2O,0.081389851,Fm-3m,?,?,,,,{},{},,,,,10.1016/j.physb.2011.03.075,2011,modelling of Ca3GeO0.5,FALSE
Ca-Ge-O,mp-3707,"[151584, 151582, 151583, 151578, 151581, 14006, 151580, 151585, 151579]",CaGe2O5,0.005872318,C2/c,y,y,,,,{},{},,,,,10.1007/s00269-003-0364-9,2004,high temperature phase of mp-554678,FALSE
Ca-Ge-O,mp-554678,"[151568, 14005, 151569, 151573, 151570, 151572, 151574, 151576, 151577, 151575, 151571, 151586]",CaGe2O5,0.013687545,P-1,y,y,1273,AP,,{},{},2,,"CaCO3, GeO2",,10.1007/s00269-003-0364-9,2004,,FALSE
Ca-Ge-O,mp-4279,"[161265, 156194]",CaGe2O5,0.005356284,Pbam,y,y,,,,{},{},,,,,10.2138/am.2007.2411,2007,high pressure phase of mp-554678,FALSE
Ca-Ge-O,mp-554549,"[171080, 171081]",CaGeO3,0.03930965,I4_1/a,y,y,,,,{},{},,,,,10.2138/am.2005.1801,2005,high pressure phase of mp-17761,FALSE
Ca-Ge-O,mp-8130,"[194905, 194917, 194918, 194908, 194907, 194902, 194913, 194910, 194909, 194912, 194915, 194903, 194916, 194906, 194904, 194911, 194914, 194919, 31338]",CaGeO3,0.107355377,Pnma,y,y,,,,{},{},,,,,10.2138/am-2015-4945,2015,high pressure phase of mp-17761,FALSE
Ca-Ge-O,mp-17761,[403086],CaGeO3,0,P-1,y,y,,,,{},{},,,"CaO, GeO2",,10.2138/am.2005.1801,2005,,FALSE
Ca-Hf-O,mp-27221,[4136],Ca2Hf7O16,0.001800951,R-3,y,y,1673,,,{},{},1,,"CaCO3, HfO2",,10.1016/0025-5408(74)90213-X,1974,inhomogeneous,FALSE
Ca-Hf-O,mp-558489,[4135],Ca6Hf19O44,0.018328992,R-3c,n,n,,,,{},{},,,,co-precipitation,10.1016/0025-5408(74)90213-X,1974,,FALSE
Ca-Hf-O,mp-558164,[108957],CaHf4O9,0.010042837,C2/c,n,n,,,,{},{},,,,co-precipitation,10.1016/0025-5408(74)90213-X,1974,,FALSE
Ca-Hg-O,mp-7041,[80717],CaHgO2,0,R-3m,y,y,1053,0,vacuum,{},{},1,,"CaO, HgO",,10.1007/978-4-431-66874-9_224,1999,,FALSE
Ca-Ir-O,mp-4100,"[81902, 280873]",Ca4IrO6,0.022195802,R-3c,y,y,1373,AP,,{},{},1,,"CaCO3, Ir",,10.1039/JM9960600395,1996,,FALSE
Ca-Ir-O,mp-4243,"[159037, 159028, 159432, 159031, 180015, 420479, 159029, 159038, 182246, 159030, 420478, 25524, 160816, 159036, 159027, 159035, 159034, 159033]",CaIrO3,0,Cmcm,y,y,1150,2,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""quench""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"Ca2IrO4, IrO2",,10.2138/am.2007.2585,2007,inhomogeneous,FALSE
Ca-Ir-O,mp-555735,"[182245, 159433]",CaIrO3,0.024410147,Pnma,y,y,,,,{},{},,,"CaO, IrO2",,10.1016/0022-4596(72)90117-X,1972,other phase of mp-4243; inhomogeneous,FALSE
Ca-Ir-O,mp-20198,[159026],CaIrO3,0.653790085,Cmcm,y,y,,,,{},{},,,,,10.2138/am.2007.2585,2007,low temperature phase of mp-4243,FALSE
Ca-Lu-O,mp-504539,[15125],CaLu2O4,0.037957715,Pnma,n,n,,,,{},{},,,"CaO, Lu",from melt,10.1002/zaac.19703770109,1970,,TRUE
Ca-Mn-O,mp-20443,"[35130, 35219]",Ca2Mn2O5,0.062307824,Pbam,n,n,,,,{},{},,,CaMnO3,reduction,10.1016/0022-4596(82)90404-2,1982,,FALSE
Ca-Mn-O,mp-18893,[24847],Ca2Mn3O8,0,C2/m,n,n,,,,{},{},,,,solid solution precursor techniqu,10.1016/0025-5408(78)90127-7,1977,,FALSE
Ca-Mn-O,mp-1205312,"[74346, 74347]",Ca2MnO4,0.02086796,I4/mmm,y,?,,,,{},{},,,,,10.1016/0025-5408(93)90053-G,1993,high temperature lattice parameter of mp-19050,FALSE
Ca-Mn-O,mp-19050,"[74345, 74344, 62167, 86646, 50789, 74343, 74342, 74341, 99523, 51582]",Ca2MnO4,0.007146686,I4_1/acd,y,y,1523,AP,,{},"{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""slow cooling""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"CaCO3, Mn2O3",,10.1016/0025-5408(93)90053-G,1993,,FALSE
Ca-Mn-O,mp-19124,"[290957, 86647, 55667, 98090]",Ca3Mn2O7,0.059198256,I4/mmm,y,y,,,,{},{},,,,,10.1088/0953-8984/16/29/023,2004,other phase of mp-19042; minority phase,FALSE
Ca-Mn-O,mp-19042,"[290956, 280795, 96698, 55666]",Ca3Mn2O7,0.016501507,Cmc2_1,y,y,1623,,O2,{},{},3,,,,10.1103/PhysRev.164.779,1967,,FALSE
Ca-Mn-O,mp-18395,[96697],Ca3Mn2O7,0.206403681,Cmcm,y,?,,,,{},{},,,,,10.1006/jssc.2000.9068,2001,modelling of Cmcm Ca3Mn2O7,FALSE
Ca-Mn-O,mp-18952,"[62168, 103352]",Ca4Mn2O7,0.037089899,Cmce,n,n,,,,{},{},,,Ca2MnO4,reduction,10.1016/0022-4596(82)90404-2,1982,,FALSE
Ca-Mn-O,mp-554162,"[85669, 86648, 85670]",Ca4Mn3O10,0.021577051,Pbca,y,y,1603,,"O2,air",{},{},6,,"CaCO3, MnO2",,10.1021/cm970647r,1998,off-stoichiometric; distorted phase; Ideal phase adopt I4/mmm and require hihg pressure : 10.1063/1.1419205,FALSE
Ca-Mn-O,mp-18844,"[280514, 34117, 93750, 96243, 93749, 96244]",CaMn2O4,0,Pbcm,y,y,1523,AP,,"{""step1"": {""grind method"": [""pestle and mortar""], ""wet/dry"": [], ""liquid"": []}}",{},3,,"CaCO3, MnO2",,10.1006/jssc.2001.9214,2001,inhomogeneous,FALSE
Ca-Mn-O,mp-560083,"[252285, 172817]",CaMn3O6,0.013191932,P2_1/c,y,y,1473,0,vacuum,"{""step1"": {""grind method"": [""agate mortar""], ""wet/dry"": [], ""liquid"": []}}","{""step1"": {""cool rate"": [], ""cool time"": [], ""cool medium"": [], ""cool type"": [""slow cooling""], ""end temperature"": [""RT""], ""remark"": []}}",1,,"CaO, MnO2, Mn",,10.1021/cm0618998,2006,,FALSE
Ca-Mn-O,mp-29283,[252390],CaMn7O12,0.01967688,Im-3,y,y,1223,,O2,{},{},1,,"CaCO3, Mn2O3",,10.1021/acs.jpcc.6b01649,2016,,FALSE
Ca-Mn-O,mp-1105355,"[252388, 187415, 168994, 200971, 168995, 187416]",CaMn7O12,0.021050639,R-3,y,y,,,,{},{},,,,,10.1021/acs.jpcc.6b01649,2016,high temperature phase of mp-29283,FALSE
Ca-Mn-O,mp-19201,"[157060, 50997, 153238, 162110, 93036, 165699, 161468, 161466, 86645, 153237, 160305, 92083, 182823, 166856, 181177, 182811, 161470, 189133, 35218, 161465, 161463, 161467, 169379, 189134, 161469, 157059, 161464, 161472, 161471, 153239, 182812]",CaMnO3,0.035030293,Pnma,y,y,1423,AP,,{},{},2,,"CaCO3, MnO2",,10.1016/j.jpcs.2006.02.011,2006,,FALSE
Ca-Mn-O,mp-1017467,"[168902, 168903, 181782, 168905]",CaMnO3,0.1181079,Pm-3m,y,?,,,,{},{},,,,,10.1016/j.physb.2010.08.004,2010,modelling of cubic CaMnO3,FALSE
Ca-Mn-O,mp-1188497,[168906],CaMnO3,0.119706365,P6_3/mmc,y,?,,,,{},{},,,,,10.1016/j.physb.2010.08.004,2010,modelling of hexagonal CaMnO3,FALSE
